,영상 제목,링크,분류,text,likes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,우와... 채식주의자는 아니지만 견과류랑 야채과일 너무 좋아해요. 정말 맛있어보여요!,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,맛있어 보여~~🤩,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,야채 과일 견과류 는 직접 씹어 먹어야되요가공하면 영양 이 파괴됩니다,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와 진짜잘해드시네요.. 채식인으로써 반가운 레시피입니다..,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,알렉스씨 사랑합니다,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저도 채식한 지 6년째예요. 이런 영상 너무 좋네요!🙆,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저도 알렉스님 영상 보면서 채식 시작한지 조금 됐어요 ㅎㅎ 덜 피곤한게 확실히 느껴지구요 요즘엔 채소가 없으면 허전해서 뭘 못먹어요 ㅎㅎ 그런데 주변에서 자꾸 단백질 단백질 그러면서 난리네요 ㅠㅠ 제가 헬스를 심하게 하는것도 아니고 고기 안먹는다고 죽는것도 아닌데 ㅠㅠ 그래서 이젠 단백질이란 단어만 봐도 짜증이... 아무튼 이번 영상 정말 고맙습니다 채식으로도 단백질 충분히 섭취 할 수 있다는걸 주변 사람들에게 보여줘야겠어요,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저 채식 10년 동안 하는 중 ㅎㅎㅎ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,요리 잘하시네요 ㅎㅎㅎ^^,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와 너무맛나보이고잘하신다,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,맛있어 보이네요. 레시피 감사! 비건 식당 차려셔도 될 것 같아요. ^^,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,레시피 너무 좋아요♡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"채식 단백질 섭취하는데
도움많이되서 고마워요 ~행복하세요 ^^",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,나만큼 웰빙푸드 챙겨먹고있어서 깜놀!!^^♥ 진짜 깜놀~~~ㅎ 개념남이셨군요 앞전 영상도 공감되고 재미있었는데....구독되어있습니다,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,자연식 단백질이 짱입니다~청국장 먹고싶네요.매일 먹으라해도 먹겠어요ㅋㅎ 귀리쌀도 먹어봐야겠네요.영상 감사합니다.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,알렉스 못하는게 머에요~~,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,이런 영상 너무 좋아요~!!!!! ㅋㅋㅋ 근데 생각보다 음식을 너무 잘하시네요 ㅎㅎㅎㅎ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"보기만 해도 건강해지는 느낌입니다.
실천해 보고  싶네요.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저는과일이메인인 자연식물식 10개월차요,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,이런 영상 올려주셔서 감사합니다~! 레시피 꼭 따라해볼게요 :) Thank you for uploading recipes for vegetarians!,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,이런 식단이 있구나 ! 정말 새롭습니다. 감사합니다 ♡,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,맛있겠다ㅜㅜ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"와 채식 3개월차인데요! 청국장에 B12가 많다는 사실은 저도 몰랐어요!! 아침마다 콩 갈아먹고 단백질 충분히 섭취하고 있다고 생각했는데, 이 영상보니 당장 사고싶은게 많아지네요ㅋㅋ 좋은정보 감사합니다~~!!",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,바나나 넣을때 너무 박력잇어요 ㅋㅋㅋㅋㅋ영상 너무 좋아요 감사해요! 앞으로도 레시피 알려주세요♡,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,유용한정보 감사해요:),2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"최고👍🍃
믹서기 짱 맘에 듭미닷~~^^",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"6:27 


깜놀 ㅋㅋㅋㅋㅋㅋㅋㅋ 한국사람이시네요!^^",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,현미를 주로 먹는데 퀴노아 먹어보고싶네요 맛이 궁금~완전 채식은 아니지만 몸에 나쁜 음식을 줄이려 노력하며 사는데 확실히 마음이 힘들거나 건강하지 못할때 음식에 대한 것도 놓아버리고 아무거나 먹게 되는거같아요.. 다시 몸과 마음을 위한 재정비를 하고 싶게 만든 영상이었어요! :),2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,사실 완전히 채식으로 넘어가는건 안될 것 같아서.. 하루 한번은 꼭 채식 위주의 식단을 하려고 했었는데 그럼에도 단백질이 가장 걱정이었거든요! 좋은 식단 공유 계속 해주세요.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,좋아요!,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,Awesome video. Thank you! Just a few little things! Actually absorption ratio of the protein in soybeans is very high. And you still need to take b12 supplement or eat b12 fortified food. B12 in 청국장 is not available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 채식 영상 보려는데 교촌치킨 광고 뜨네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,쉽게 영양식 있는 요리 보여 주셔서 감사합니다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,청국장 끓여먹고 싶어요^^~ 그릇이랑 도마가 제꺼보다 더 이쁘네요. 잘봤습니다:),4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,한 끼에 얼마정도 들어가는지 궁금ㅋ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"와, 완전 맛있어 보여요!",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"우와ㅋㅋㅋㅋ청귝장요리하는 외국인이라니👍👍먹는것도 쉽지않을텐데 요리까지!!
대다나다",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,요리하는 남자! 너무 섹쉬하심! ㅋㅋ음식도 꼭 다해서 먹어봐야지!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,이런 레시피 더 올려주시면 좋겠어요. 맛있고 건강해보여요. 채식요리의 다양한 레시피 알고싶어요.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,너무 잘보고 가요 ♥️♥️♥️♥️♥️♥️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,1:14 에 갈색 가루는 뭐에요?,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"캐슈는 비건음식 만들 때 여기저기 크리미하게 하기에 정말 좋은 것 같아요! 저도 비건하고 단백질이랑 근육량 많아졌는데 비건하시는 분들께 너무 걱정어린? 시선 안 보냈으면 좋겠어요! 채식도 어떤 방식으로 하느냐에 따라서 영양을 섭취하는 질도 양도 다르겠지만 , 저는 충분히 다 섭취하고 건강하게 살고 있습니다! 
영상 감사합니다 🥗",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,화 우......좋 .아. 요...♥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"저도 비건인데, 꼭 재료들 사서 만들어보고싶어요. 좋은 영상 감사합니다",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저도 완벽하진 않지만 가능하면 채식하려고 노력중이에요! 아직 다른사람들의 편견이 많은데 알렉스의 이런 영상 감사해요☺,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,알렉스님 요리관련 영상도 많이 찍어주시면 좋겠어요...  : D 감사합니다♡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와. 저는 지금까지 메뉴가 간장계란밥이나 참치김치볶음밥. 아니면 뭐였지.. 마요덮밥. 이런 거 해먹었는데. 채식도 어떻게 할지 몰라서 양파같이 넣어서 볶는 정도? ㅎㅎㅋㅋ 그런데 와우. 채식으로 저렇게 알차게 먹을 수 있다는 걸 알게 됐네요. 감사합니다~,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,무슨맛일지 전혀 상상이 안돼네요 ㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,어우...  단백질...!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,아... 힘들어.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,진짜 건강하게 드시네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,저 채식하고 비염 없어졌어요 너무 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,이런 내용 너무 좋아요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,점점 알렉스님.....항상 건강하시고 영상 더 팍팍 올려주세요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,브알라!! 하시는 것 너무 좋아요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"유익한 영상 올려 주셔서 감사합니다.
언제나 행복하세요",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"믹서기 브랜드가 뭔가요?^^
저도 비건인데 저렇게 다양하게 먹지 않아서 그런지.. 가끔 우유가 당기고 커피는 매일 먹어요 ㅠ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,완전죠아요 ! 저도 꼭 해볼께요~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,비건이셨구나ㅎㅎ 요리도 잘하시고 굿~~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와 두번째 레시피 맛있겠네요! 낼 도전 ✔️😊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,멋져요 ♡♡♡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,채식 관심생겨서 보고 갑니당,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"한국말을 너무 잘하시네요.
좋은 정보 참고 할게요!
믹서기 보조 뚜껑 있어서 소음도 
줄어들겠네요.ㅎㅎ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와 진짜 이 영상 보는것만으로도 피가 맑아지는 느낌이네여 ㅎ ㅎ  구독 누르고 갑니다 ^^ 앞으로도 좋은정보 부탁드려요♥♥♥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,정말 항상 너무 많은 면에서 도움이 되고 있어요! 광팬이에요><!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,I love your recipes:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,멋져요 응원합니다👏🏻👏🏻😁😁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와우 청국장 ㅎㅎㅎ 대단,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,와 한국에서 한계없이 자유롭게 해드시는 거 좋네요 ㅎㅎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,"알렉스님 오늘 첫번째 레시피 따라서 해먹었습니다!! 매일 먹으려고 견과류를 왕창 샀어요
저는 오랫동안 건강을 안챙기던 채식주의자였는데 그래서 늘 식물처럼 이불에 붙어있었습니다
이제 단백질을 잘 섭취해서 에너지를 만들고싶어요 항상 감사해요 알렉스님😀",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,채식으로 단백질 채우기?! - 4가지 쉬운 비건 레시피,https://youtu.be/H0W9RfRTqTo,건강,채식이 돈 더들것네..ㅜ ㅜ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
